SecCode,EdinetCode,FilerName,DocTypeCode,DocDescription,DocDescriptionEN,SubmitDateTime,PeriodStart,PeriodEnd,DocID,EnglishDocFlag,PdfFlag
7031,E34070,株式会社インバウンドテック,120,有価証券報告書－第11期(2025/04/01－2026/03/31),Securities report - 11th period (2025/04/01 - 2026/03/31),2026-06-29 11:59,2025-04-01,2026-03-31,S100YMRC,0,1
7031,E34070,株式会社インバウンドテック,235,内部統制報告書－第11期(2025/04/01－2026/03/31),Internal control report - 11th term (2025/04/01 - 2026/03/31),2026-06-29 11:59,,,S100YMRF,0,1
7031,E34070,株式会社インバウンドテック,135,確認書,confirmation letter,2026-06-29 11:59,,,S100YMRG,0,1
2531,E00396,宝ホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:58,,,S100YMRA,0,1
9302,E04284,三井倉庫ホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:57,,,S100YL1P,0,1
7192,E32803,日本モーゲージサービス株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:56,,,S100YMR6,0,1
9364,E04345,株式会社上組,180,臨時報告書,extraordinary report,2026-06-29 11:55,,,S100YMHY,0,1
6508,E01744,株式会社明電舎,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 11:53,,,S100YM4H,0,1
5940,E01422,不二サッシ株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:51,,,S100YMR5,0,1
2160,E05712,株式会社ジーエヌアイグループ,180,臨時報告書,extraordinary report,2026-06-29 11:50,,,S100YLPU,0,1
6836,E03346,ぷらっとホーム株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:50,,,S100YMQW,0,1
2160,E05712,株式会社ジーエヌアイグループ,040,訂正有価証券届出書（参照方式）,Amended securities registration statement (reference method),2026-06-29 11:50,,,S100YLPS,0,1
2816,E00501,株式会社ダイショー,180,臨時報告書,extraordinary report,2026-06-29 11:48,,,S100YMMX,0,1
3434,E02245,株式会社アルファ,180,臨時報告書,extraordinary report,2026-06-29 11:47,,,S100YMQJ,0,1
6652,E01951,ＩＤＥＣ株式会社,190,訂正臨時報告書,Correction extraordinary report,2026-06-29 11:44,,,S100YMQU,0,1
4687,E04997,ＴＤＣソフト株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:43,,,S100YMQL,0,1
5288,E01222,アジアパイルホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:40,,,S100YMOC,0,1
7460,E02825,株式会社ヤギ,180,臨時報告書,extraordinary report,2026-06-29 11:40,,,S100YM5V,0,1
6848,E01798,東亜ディーケーケー株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:40,,,S100YMQF,0,1
6750,E02066,エレコム株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:33,,,S100YMPO,0,1
4990,E01172,昭和化学工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:32,,,S100YMQ7,0,1
1379,E00008,ホクト株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:31,,,S100YMPK,0,1
2656,E05112,株式会社ベクターホールディングス,180,臨時報告書,extraordinary report,2026-06-29 11:31,,,S100YMQ4,0,1
1514,E21342,住石ホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:29,,,S100YMO0,0,1
4838,E04478,スペースシャワーＳＫＩＹＡＫＩホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:29,,,S100YMOK,0,1
6508,E01744,株式会社明電舎,180,臨時報告書,extraordinary report,2026-06-29 11:27,,,S100YMFC,0,1
2440,E05456,株式会社ぐるなび,180,臨時報告書,extraordinary report,2026-06-29 11:27,,,S100YMPV,0,1
1736,E00304,株式会社　オーテック,180,臨時報告書,extraordinary report,2026-06-29 11:26,,,S100YMI9,0,1
9355,E04326,株式会社リンコーコーポレーション,180,臨時報告書,extraordinary report,2026-06-29 11:25,,,S100YMP5,0,1
6317,E01584,株式会社北川鉄工所,180,臨時報告書,extraordinary report,2026-06-29 11:22,,,S100YMOT,0,1
5947,E01417,リンナイ株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:21,,,S100YM9U,0,1
2395,E05385,株式会社新日本科学,180,臨時報告書,extraordinary report,2026-06-29 11:21,,,S100YMPI,0,1
2656,E05112,株式会社ベクターホールディングス,135,確認書,confirmation letter,2026-06-29 11:21,,,S100YM18,0,1
2656,E05112,株式会社ベクターホールディングス,235,内部統制報告書－第38期(2025/04/01－2026/03/31),Internal Control Report - 38th term (2025/04/01 - 2026/03/31),2026-06-29 11:21,,,S100YM1N,0,1
2656,E05112,株式会社ベクターホールディングス,120,有価証券報告書－第38期(2025/04/01－2026/03/31),Securities report - 38th term (2025/04/01 - 2026/03/31),2026-06-29 11:20,2025-04-01,2026-03-31,S100YLWG,0,1
6315,E01708,ＴＯＷＡ株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:19,,,S100YMHC,0,1
8119,E02647,株式会社三栄コーポレーション,180,臨時報告書,extraordinary report,2026-06-29 11:18,,,S100YMI7,0,1
3551,E00996,ダイニック株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:18,,,S100YMP8,0,1
1925,E00048,大和ハウス工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:17,,,S100YMOX,0,1
5901,E01353,東洋製罐グループホールディングス株式会社,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 11:17,,,S100YMM2,0,1
6678,E02345,株式会社テクノメディカ,180,臨時報告書,extraordinary report,2026-06-29 11:16,,,S100YMP9,0,1
5901,E01353,東洋製罐グループホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:16,,,S100YMJZ,0,1
9407,E04382,株式会社ＲＫＢ毎日ホールディングス,180,臨時報告書,extraordinary report,2026-06-29 11:14,,,S100YMBW,0,1
6045,E31446,株式会社レントラックス,180,臨時報告書,extraordinary report,2026-06-29 11:14,,,S100YMOB,0,1
9423,E05528,株式会社フォーバル・リアルストレート,235,内部統制報告書－第32期(2025/04/01－2026/03/31),Internal Control Report - 32nd term (2025/04/01 - 2026/03/31),2026-06-29 11:14,,,S100YKYB,0,1
6390,E01583,株式会社加藤製作所,180,臨時報告書,extraordinary report,2026-06-29 11:13,,,S100YMOS,0,1
9423,E05528,株式会社フォーバル・リアルストレート,135,確認書,confirmation letter,2026-06-29 11:13,,,S100YKXV,0,1
9423,E05528,株式会社フォーバル・リアルストレート,120,有価証券報告書－第32期(2025/04/01－2026/03/31),Securities report - 32nd term (2025/04/01 - 2026/03/31),2026-06-29 11:12,2025-04-01,2026-03-31,S100YKOH,0,1
8157,E00157,都築電気株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:12,,,S100YMMT,0,1
7990,E02382,グローブライド株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:12,,,S100YMOI,0,1
5966,E01420,京都機械工具株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:10,,,S100YJS9,0,1
2666,E03355,株式会社　オートウェーブ,180,臨時報告書,extraordinary report,2026-06-29 11:07,,,S100YMOE,0,1
8793,E05462,ＮＥＣキャピタルソリューション株式会社,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 11:07,,,S100YM7K,0,1
4629,E00917,大伸化学株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:03,,,S100YMBX,0,1
7937,E03180,株式会社ツツミ,180,臨時報告書,extraordinary report,2026-06-29 11:02,,,S100YLCS,0,1
8160,E03121,株式会社　木曽路,180,臨時報告書,extraordinary report,2026-06-29 11:01,,,S100YMNM,0,1
4966,E01045,上村工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:00,,,S100YLXE,0,1
1961,E00107,三機工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 11:00,,,S100YMKL,0,1
5233,E01130,太平洋セメント株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:59,,,S100YMLH,0,1
7735,E02288,株式会社ＳＣＲＥＥＮホールディングス,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:58,,,S100YMFD,0,1
9619,E04904,株式会社イチネンホールディングス,080,発行登録書（株券､社債券等）,"Shelf registration statement (stock certificates, corporate bonds, etc.)",2026-06-29 10:57,,,S100YMNP,0,1
7872,E03281,エステールホールディングス株式会社,135,確認書,confirmation letter,2026-06-29 10:57,,,S100YLR9,0,1
7872,E03281,エステールホールディングス株式会社,235,内部統制報告書－第68期(2025/04/01－2026/03/31),Internal Control Report - 68th term (2025/04/01 - 2026/03/31),2026-06-29 10:56,,,S100YLRG,0,1
7872,E03281,エステールホールディングス株式会社,120,有価証券報告書－第68期(2025/04/01－2026/03/31),Securities report - 68th term (2025/04/01 - 2026/03/31),2026-06-29 10:55,2025-04-01,2026-03-31,S100YLKC,0,1
5923,E01373,高田機工株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:55,,,S100YM9T,0,1
9324,E04290,安田倉庫株式会社,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:54,,,S100YLAJ,0,1
7735,E02288,株式会社ＳＣＲＥＥＮホールディングス,180,臨時報告書,extraordinary report,2026-06-29 10:53,,,S100YMF8,0,1
7874,E02444,レック株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:53,,,S100YMN8,0,1
1904,E00233,大成温調株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:51,,,S100YMNE,0,1
8173,E03052,株式会社Ｊｏｓｈｉｎ,180,臨時報告書,extraordinary report,2026-06-29 10:51,,,S100YMNG,0,1
6849,E01903,日本光電工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:49,,,S100YMIM,0,1
1719,E00317,株式会社安藤・間,180,臨時報告書,extraordinary report,2026-06-29 10:48,,,S100YMLB,0,1
6859,E02307,エスペック株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:48,,,S100YMHD,0,1
4023,E00761,株式会社クレハ,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:48,,,S100YLT8,0,1
6996,E01904,ニチコン株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:47,,,S100YMLE,0,1
4116,E00902,大日精化工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:47,,,S100YHP2,0,1
9256,E37221,株式会社サクシード,180,臨時報告書,extraordinary report,2026-06-29 10:46,,,S100YJDJ,0,1
9324,E04290,安田倉庫株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:45,,,S100YMN0,0,1
2136,E05657,株式会社ヒップ,180,臨時報告書,extraordinary report,2026-06-29 10:45,,,S100YM8P,0,1
4193,E36261,株式会社ファブリカホールディングス,180,臨時報告書,extraordinary report,2026-06-29 10:45,,,S100YMKS,0,1
7741,E01124,ＨＯＹＡ株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:44,,,S100YMKX,0,1
7129,E36714,ミアヘルサホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:42,,,S100YMMU,0,1
6495,E01624,株式会社宮入バルブ製作所,180,臨時報告書,extraordinary report,2026-06-29 10:42,,,S100YMMV,0,1
9996,E02786,株式会社サトー商会,180,臨時報告書,extraordinary report,2026-06-29 10:41,,,S100YMM8,0,1
4386,E34031,株式会社ＳＩＧグループ,180,臨時報告書,extraordinary report,2026-06-29 10:39,,,S100YLX7,0,1
6651,E01759,日東工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:38,,,S100YMMF,0,1
4093,E00787,東邦アセチレン株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:37,,,S100YMLT,0,1
3224,E31321,株式会社ゼネラル・オイスター,180,臨時報告書,extraordinary report,2026-06-29 10:37,,,S100YMMO,0,1
3224,E31321,株式会社ゼネラル・オイスター,135,確認書,confirmation letter,2026-06-29 10:37,,,S100YMKW,0,1
3224,E31321,株式会社ゼネラル・オイスター,235,内部統制報告書－第26期(2025/04/01－2026/03/31),Internal control report - 26th term (2025/04/01 - 2026/03/31),2026-06-29 10:37,,,S100YMKZ,0,1
4023,E00761,株式会社クレハ,180,臨時報告書,extraordinary report,2026-06-29 10:36,,,S100YLSH,0,1
3224,E31321,株式会社ゼネラル・オイスター,120,有価証券報告書－第26期(2025/04/01－2026/03/31),Securities report - 26th period (2025/04/01 - 2026/03/31),2026-06-29 10:36,2025-04-01,2026-03-31,S100YMM9,0,1
3750,E05443,株式会社ＡＤＲ１２０Ｓ,180,臨時報告書,extraordinary report,2026-06-29 10:33,,,S100YM55,0,1
4914,E00993,高砂香料工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:33,,,S100YM5S,0,1
8103,E02563,明和産業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:32,,,S100YMKI,0,1
8306,E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,350,大量保有報告書（特例対象株券等）,"Large-scale holding report (stock certificates subject to special regulations, etc.)",2026-06-29 10:32,,,S100YJA6,0,1
3750,E05443,株式会社ＡＤＲ１２０Ｓ,180,臨時報告書,extraordinary report,2026-06-29 10:32,,,S100YMA5,0,1
9791,E04932,株式会社ビケンテクノ,180,臨時報告書,extraordinary report,2026-06-29 10:31,,,S100YMM5,0,1
9799,E04920,旭情報サービス株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:30,,,S100YMLQ,0,1
6574,E33864,株式会社コンヴァノ,180,臨時報告書,extraordinary report,2026-06-29 10:29,,,S100YMLV,0,1
9034,E04223,南総通運株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:28,,,S100YMM0,0,1
6125,E01493,株式会社岡本工作機械製作所,180,臨時報告書,extraordinary report,2026-06-29 10:28,,,S100YMLU,0,1
1833,E00083,株式会社奥村組,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:27,,,S100YMD1,0,1
3600,E00610,株式会社フジックス,180,臨時報告書,extraordinary report,2026-06-29 10:25,,,S100YMLN,0,1
8306,E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,350,大量保有報告書（特例対象株券等）,"Large-scale holding report (stock certificates subject to special regulations, etc.)",2026-06-29 10:24,,,S100YJA3,0,1
2762,E03404,株式会社ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,180,臨時報告書,extraordinary report,2026-06-29 10:24,,,S100YMEP,0,1
8306,E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,350,変更報告書（特例対象株券等）,"Change report (stock certificates subject to special regulations, etc.)",2026-06-29 10:22,,,S100YJ9Z,0,1
1905,E00232,株式会社テノックス,180,臨時報告書,extraordinary report,2026-06-29 10:21,,,S100YMIA,0,1
6803,E01932,ティアック株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:21,,,S100YLGH,0,1
8291,E02544,日産東京販売ホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:20,,,S100YM79,0,1
8584,E04768,株式会社ジャックス,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:20,,,S100YMBO,0,1
7701,E02265,株式会社　島津製作所,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:20,,,S100YKWR,0,1
8361,E03568,株式会社　大垣共立銀行,180,臨時報告書,extraordinary report,2026-06-29 10:19,,,S100YLQH,0,1
1833,E00083,株式会社奥村組,180,臨時報告書,extraordinary report,2026-06-29 10:19,,,S100YMCQ,0,1
2307,E05291,株式会社クロスキャット,180,臨時報告書,extraordinary report,2026-06-29 10:18,,,S100YMKV,0,1
4635,E00904,東京インキ株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:18,,,S100YMF1,0,1
8584,E04768,株式会社ジャックス,180,臨時報告書,extraordinary report,2026-06-29 10:18,,,S100YMB9,0,1
8306,E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,350,変更報告書（特例対象株券等）,"Change report (stock certificates subject to special regulations, etc.)",2026-06-29 10:18,,,S100YJ9Y,0,1
5011,E01077,ニチレキグループ株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:17,,,S100YMJW,0,1
8306,E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,350,変更報告書（特例対象株券等）,"Change report (stock certificates subject to special regulations, etc.)",2026-06-29 10:16,,,S100YJ9W,0,1
6666,E02093,リバーエレテック株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:16,,,S100YLHL,0,1
9507,E04505,四国電力株式会社,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:15,,,S100YKB3,0,1
4403,E00880,日油株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:14,,,S100YM3T,0,1
2388,E00745,株式会社ウェッジホールディングス,190,訂正臨時報告書,Correction extraordinary report,2026-06-29 10:14,,,S100YML3,0,1
5269,E01142,日本コンクリート工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:14,,,S100YI9G,0,1
3183,E27210,ウイン・パートナーズ株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:14,,,S100YMKY,0,1
6384,E01719,株式会社昭和真空,180,臨時報告書,extraordinary report,2026-06-29 10:13,,,S100YMH7,0,1
6471,E01600,日本精工株式会社,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:13,,,S100YMKM,0,1
7021,E00035,株式会社ニッチツ,180,臨時報告書,extraordinary report,2026-06-29 10:12,,,S100YMCZ,0,1
8707,E03788,岩井コスモホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:12,,,S100YMDI,0,1
8306,E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,350,変更報告書（特例対象株券等）,"Change report (stock certificates subject to special regulations, etc.)",2026-06-29 10:12,,,S100YJ9L,0,1
2763,E03405,株式会社エフティグループ,135,確認書,confirmation letter,2026-06-29 10:12,,,S100YM7E,0,1
2763,E03405,株式会社エフティグループ,120,有価証券報告書－第41期(2025/04/01－2026/03/31),Securities report - 41st period (2025/04/01 - 2026/03/31),2026-06-29 10:11,2025-04-01,2026-03-31,S100YLMI,0,1
1815,E00065,鉄建建設株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:11,,,S100YIT8,0,1
5911,E01355,株式会社横河ブリッジホールディングス,180,臨時報告書,extraordinary report,2026-06-29 10:11,,,S100YMK1,0,1
2763,E03405,株式会社エフティグループ,235,内部統制報告書－第41期(2025/04/01－2026/03/31),Internal Control Report - 41st term (2025/04/01 - 2026/03/31),2026-06-29 10:11,,,S100YM6N,0,1
1301,E00012,株式会社　極洋,180,臨時報告書,extraordinary report,2026-06-29 10:10,,,S100YMD8,0,1
7947,E02412,株式会社エフピコ,180,臨時報告書,extraordinary report,2026-06-29 10:10,,,S100YMJ7,0,1
2121,E05617,株式会社ＭＩＸＩ,180,臨時報告書,extraordinary report,2026-06-29 10:09,,,S100YM2V,0,1
4628,E00916,エスケー化研株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:09,,,S100YMB1,0,1
3648,E25263,ＡＧＳ株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:07,,,S100YMKF,0,1
7872,E03281,エステールホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:07,,,S100YMC8,0,1
8793,E05462,ＮＥＣキャピタルソリューション株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:07,,,S100YM5X,0,1
3109,E00530,シキボウ株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:07,,,S100YM5U,0,1
5966,E01420,京都機械工具株式会社,235,内部統制報告書－第76期(2025/04/01－2026/03/31),Internal Control Report - 76th term (2025/04/01 - 2026/03/31),2026-06-29 10:07,,,S100YJR0,0,1
8614,E03768,東洋証券株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:06,,,S100YMKH,0,1
5966,E01420,京都機械工具株式会社,135,確認書,confirmation letter,2026-06-29 10:06,,,S100YJQF,0,1
5966,E01420,京都機械工具株式会社,120,有価証券報告書－第76期(2025/04/01－2026/03/31),Securities report - 76th period (2025/04/01 - 2026/03/31),2026-06-29 10:05,2025-04-01,2026-03-31,S100YJPO,0,1
4801,E05145,セントラルスポーツ株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:05,,,S100YMKK,0,1
9001,E04094,東武鉄道株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:05,,,S100YKQG,0,1
6257,E02488,株式会社藤商事,180,臨時報告書,extraordinary report,2026-06-29 10:04,,,S100YMDM,0,1
8542,E03678,株式会社トマト銀行,180,臨時報告書,extraordinary report,2026-06-29 10:04,,,S100YMJD,0,1
3059,E03494,ヒラキ株式会社,235,内部統制報告書－第49期(2025/04/01－2026/03/31),Internal Control Report - 49th term (2025/04/01 - 2026/03/31),2026-06-29 10:04,,,S100YKP6,0,1
6257,E02488,株式会社藤商事,180,臨時報告書,extraordinary report,2026-06-29 10:03,,,S100YMD9,0,1
7701,E02265,株式会社　島津製作所,180,臨時報告書,extraordinary report,2026-06-29 10:03,,,S100YLW1,0,1
5391,E01163,株式会社エーアンドエーマテリアル,180,臨時報告書,extraordinary report,2026-06-29 10:02,,,S100YMEA,0,1
6018,E01471,阪神内燃機工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:02,,,S100YMK5,0,1
6867,E02005,リーダー電子株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:02,,,S100YMHO,0,1
3156,E23245,株式会社レスター,235,内部統制報告書－第17期(2025/04/01－2026/03/31),Internal control report - 17th period (2025/04/01 - 2026/03/31),2026-06-29 10:02,,,S100YJ65,0,1
8345,E03543,株式会社岩手銀行,180,臨時報告書,extraordinary report,2026-06-29 10:01,,,S100YMJP,0,1
3156,E23245,株式会社レスター,135,確認書,confirmation letter,2026-06-29 10:01,,,S100YJ62,0,1
7490,E02845,日新商事株式会社,135,確認書,confirmation letter,2026-06-29 10:01,,,S100YKAC,0,1
4968,E01048,荒川化学工業株式会社,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:01,,,S100YGTT,0,1
3156,E23245,株式会社レスター,120,有価証券報告書－第17期(2025/04/01－2026/03/31),Securities report - 17th term (2025/04/01 - 2026/03/31),2026-06-29 10:00,2025-04-01,2026-03-31,S100YJ4V,0,1
4968,E01048,荒川化学工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:00,,,S100YLX9,0,1
7490,E02845,日新商事株式会社,120,有価証券報告書－第82期(2025/04/01－2026/03/31),Securities report - 82nd term (2025/04/01 - 2026/03/31),2026-06-29 10:00,2025-04-01,2026-03-31,S100YKC9,0,1
3774,E05480,株式会社インターネットイニシアティブ,180,臨時報告書,extraordinary report,2026-06-29 10:00,,,S100YM81,0,1
2674,E03361,株式会社ハードオフコーポレーション,180,臨時報告書,extraordinary report,2026-06-29 10:00,,,S100YMK2,0,1
9831,E03139,株式会社ヤマダホールディングス,180,臨時報告書,extraordinary report,2026-06-29 10:00,,,S100YMI3,0,1
2819,E00514,エバラ食品工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 10:00,,,S100YMJ9,0,1
6178,E31748,日本郵政株式会社,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:00,,,S100YMHI,0,1
2681,E03367,株式会社ゲオホールディングス,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 10:00,,,S100YMJA,0,1
7490,E02845,日新商事株式会社,235,内部統制報告書－第82期(2025/04/01－2026/03/31),Internal Control Report - 82nd term (2025/04/01 - 2026/03/31),2026-06-29 10:00,,,S100YKAE,0,1
8091,E00570,ニチモウ株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:59,,,S100YMJS,0,1
7875,E00720,竹田ｉＰホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:59,,,S100YMJ8,0,1
3059,E03494,ヒラキ株式会社,135,確認書,confirmation letter,2026-06-29 09:59,,,S100YKOU,0,1
7840,E02472,フランスベッドホールディングス株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:58,,,S100YLR8,0,1
5659,E01280,日本精線株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:57,,,S100YMJN,0,1
7426,E02798,株式会社　山大,180,臨時報告書,extraordinary report,2026-06-29 09:57,,,S100YMJY,0,1
4092,E00784,日本化学工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:57,,,S100YMDD,0,1
3395,E05556,株式会社サンマルクホールディングス,180,臨時報告書,extraordinary report,2026-06-29 09:57,,,S100YM51,0,1
7399,E02447,株式会社ナンシン,135,確認書,confirmation letter,2026-06-29 09:57,,,S100YM4J,0,1
7399,E02447,株式会社ナンシン,120,有価証券報告書－第80期(2025/04/01－2026/03/31),Securities report - 80th term (2025/04/01 - 2026/03/31),2026-06-29 09:56,2025-04-01,2026-03-31,S100YM6C,0,1
8793,E05462,ＮＥＣキャピタルソリューション株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:56,,,S100YKD4,0,1
7399,E02447,株式会社ナンシン,235,内部統制報告書－第80期(2025/04/01－2026/03/31),Internal Control Report - 80th term (2025/04/01 - 2026/03/31),2026-06-29 09:56,,,S100YM46,0,1
3059,E03494,ヒラキ株式会社,120,有価証券報告書－第49期(2025/04/01－2026/03/31),Securities report - 49th term (2025/04/01 - 2026/03/31),2026-06-29 09:55,2025-04-01,2026-03-31,S100YJ9F,0,1
3577,E00563,東海染工株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:55,,,S100YMJQ,0,1
7118,E38382,株式会社伸和ホールディングス,180,臨時報告書,extraordinary report,2026-06-29 09:54,,,S100YMDX,0,1
3447,E33834,信和株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:53,,,S100YMJR,0,1
5357,E01147,株式会社　ヨータイ,180,臨時報告書,extraordinary report,2026-06-29 09:53,,,S100YMJM,0,1
4023,E00761,株式会社クレハ,180,臨時報告書,extraordinary report,2026-06-29 09:52,,,S100YM9X,0,1
8115,E02639,ムーンバット株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:50,,,S100YDXK,0,1
7426,E02798,株式会社　山大,135,確認書,confirmation letter,2026-06-29 09:50,,,S100YMJ6,0,1
7822,E00631,永大産業株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:48,,,S100YMJB,0,1
7426,E02798,株式会社　山大,235,内部統制報告書－第68期(2025/04/01－2026/03/31),Internal Control Report - 68th term (2025/04/01 - 2026/03/31),2026-06-29 09:48,,,S100YMJ3,0,1
2763,E03405,株式会社エフティグループ,180,臨時報告書,extraordinary report,2026-06-29 09:47,,,S100YMAE,0,1
7426,E02798,株式会社　山大,120,有価証券報告書－第68期(2025/04/01－2026/03/31),Securities report - 68th term (2025/04/01 - 2026/03/31),2026-06-29 09:47,2025-04-01,2026-03-31,S100YMIT,0,1
6471,E01600,日本精工株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:47,,,S100YMJ4,0,1
8084,E02518,株式会社ＲＹＯＤＥＮ,180,臨時報告書,extraordinary report,2026-06-29 09:47,,,S100YIVM,0,1
7133,E37198,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:46,,,S100YMIE,0,1
6357,E01632,三精テクノロジーズ株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:44,,,S100YMJ2,0,1
1826,E00121,佐田建設株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:44,,,S100YMJ1,0,1
3435,E01462,サンコーテクノ株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:43,,,S100YMIR,0,1
6674,E02089,株式会社　ジーエス・ユアサ　コーポレーション,090,訂正発行登録書,Amended Shelf Registration Statement,2026-06-29 09:43,,,S100YM91,0,1
5974,E01366,中国工業株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:41,,,S100YMIX,0,1
6674,E02089,株式会社　ジーエス・ユアサ　コーポレーション,180,臨時報告書,extraordinary report,2026-06-29 09:40,,,S100YM77,0,1
5304,E01173,ＳＥＣカーボン株式会社,180,臨時報告書,extraordinary report,2026-06-29 09:39,,,S100YMIL,0,1
